,player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,year,pid,hometown,new school, ast/tov, rimmade, rimmade+rimmiss, midmade, midmade+midmiss, rimmade/(rimmade+rimmiss), midmade/(midmade+midmiss), dunksmade, dunksmiss+dunksmade, dunksmade/(dunksmade+dunksmiss), dporpag, stops, bpm, obpm, dbpm,New Conf
249,Jaden House,High Point,BSth,28,70.6,95.9,31.6,46.2,50.24,3.2,10.8,17.7,17.6,122,191,0.639,129,267,0.483,0.5,1.2,50.3,Jr,3-Jun,2,1.88914,2023,73379,"Richmond, VA",Rhode Island,0.790700108,104,190,25,77,0.547368421,0.324675325,9,9,1,1.63702,0,-5.58787,-1.36517,-4.2227,A10
250,Bryce Johnson,Sacred Heart,NEC,32,68.1,102.8,20.8,51.5,54.99,7.2,26.5,13.1,19.3,89,140,0.636,103,198,0.52,1.2,2,61.1,Jr,6-Jun,21,1.19419,2023,73606,"Stockton, CA",Northeastern,0.984376611,94,174,9,24,0.540229885,0.375,21,22,0.954545455,2.30267,0,-2.28682,-2.07144,-0.215373,CAA
251,AJ Storr,St. John's,BE,33,52.1,104.8,18.5,51,53.78,1.5,8.4,6.7,15.1,42,56,0.75,67,149,0.45,0.9,1,23,Fr,6-Jun,2,1.41217,2023,76604,"Rockford, IL",Wisconsin,0.750022917,46,82,22,68,0.56097561,0.323529412,15,16,0.9375,1.91458,0,-0.74823,0.175549,-0.923779,B10
252,Justus Jackson,Hawaii,BW,28,29.1,87.7,16.2,48.3,48.11,1,8,14.4,25.4,1,3,0.333,19,40,0.475,0,1,3.4,So,1-Jun,2,-0.204853,2023,75842,"Surprise, AZ",Tennessee Martin,1.037056928,12,20,7,20,0.6,0.35,0,0,0,1.28788,0,-4.30474,-3.67714,-0.627591,OVC
253,Logan Duncomb,Indiana,B10,9,3.8,117,21,75,67.27,11.6,20.3,7.8,15.7,2,7,0.286,12,16,0.75,8.2,2.2,43.8,So,10-Jun,51,0.595193,2023,75474,"Cincinnati, OH",Xavier,0.666666667,9,11,3,5,0.818181818,0.6,3,3,1,0.704426,0,7.04801,2.75349,4.29452,BE
254,Jared Barnett,San Diego St.,MWC,9,1.2,63.4,21.8,37.5,37.5,0,6.5,29.4,45.9,0,0,0,0,2,0,0,0,0,Sr,1-Jun,4,-0.140893,2023,72018,"Los Angeles, CA",Cal St. Northridge,0.75,0,0,0,2,0,0,0,0,0,0.208599,0,-11.9234,-9.44404,-2.47934,BW
255,Fabio Basili,Louisville,ACC,17,11,69.8,19.1,31.1,33.48,4.4,15.5,14.5,24.3,4,7,0.571,7,23,0.304,0.8,3.8,18.9,Fr,4-Jun,11,-0.460101,2023,77426,"Orlando, FL",UT Arlington,0.90897852,5,13,2,10,0.384615385,0.2,0,0,0,0.754008,0,-4.0608,-4.53875,0.477952,WAC
256,Marsalis Roberson,California,P12,31,30.5,64.2,16.4,30.5,33.47,5.1,12.5,11.6,29.6,9,14,0.643,16,49,0.327,2.4,1.9,18.2,So,6-Jun,0,-1.00682,2023,75159,"Oakland, CA",UC Davis,0.6774,12,29,4,20,0.413793103,0.2,2,3,0.666666667,1.1153,0,-4.51078,-5.93691,1.42614,BW
257,KyeRon Lindsay,Georgia,SEC,10,15.6,97.7,18.5,55.2,55.28,12.4,16.7,3.4,23.6,9,17,0.529,25,46,0.543,1.6,2.6,35.4,Fr,7-Jun,2,0.422999,2023,76029,"Denton, TX",Texas Tech,0.2,19,29,6,17,0.655172414,0.352941176,4,6,0.666666667,1.80339,0,-0.784213,-1.66894,0.884724,B12
258,Allan Jeanne-Rose,Fairfield,MAAC,29,74.5,109,19.1,53,59.36,5.8,10.7,15.2,20,102,140,0.729,92,165,0.558,2.4,1.2,76.9,Sr,7-Jun,10,2.07888,2023,71852,"Saint Joseph, France",Central Connecticut,1.160711416,74,123,18,42,0.601626016,0.428571429,10,11,0.909090909,2.39134,0,0.439283,-0.04036,0.479643,NEC
259,Kaden Metheny,Bowling Green,MAC,26,73,107,16.4,51,52.58,1,9.3,14.7,14.5,19,22,0.864,37,90,0.411,0,2.1,8.7,So,11-May,3,1.20519,2023,72734,"Morgantown, WV",Liberty,2.000075677,11,35,26,55,0.314285714,0.472727273,0,0,0,1.7935,0,-1.05135,1.04911,-2.10046,ASun
260,Derrian Ford,Arkansas,SEC,21,6.5,106.4,10.5,40,54.35,2.5,9.9,13.7,23.1,7,8,0.875,4,9,0.444,0,0.6,80,Fr,3-Jun,23,0.153643,2023,76219,"Magnolia, AR",Arkansas St.,2,3,7,1,2,0.428571429,0.5,0,0,0,0.473278,0,-1.50135,-1.03759,-0.463757,SB
261,Sean Bairstow,Utah St.,MWC,34,78.5,105.6,18.3,51.7,52.19,5,14.1,14.9,14.8,34,62,0.548,111,222,0.5,0.7,0.8,20.5,Sr,8-Jun,2,2.16674,2023,72045,"Brisbane, Australia",VCU,1.784366207,76,117,35,105,0.64957265,0.333333333,16,18,0.888888889,3.2034,0,2.73183,1.53085,1.20098,A10
262,Mike Sharavjamts,Dayton,A10,32,53.9,95.7,17.2,47.6,49.52,1.1,8.4,21.6,23.7,21,31,0.677,35,73,0.479,1.7,1.2,18.8,Fr,8-Jun,55,0.4511,2023,76015,"Ulaanbaatar, Mongolia",San Francisco,1.7292,17,33,18,40,0.515151515,0.45,1,2,0.5,2.38483,0,-0.945883,-0.88666,-0.0592229,WCC
263,Tadarius Jacobs,Memphis,Amer,11,2,148.7,8.5,80,73.06,8.8,3.9,0,0,0,1,0,4,4,1,0,2.1,20,Fr,1-Jun,31,0.380407,2022,74776,"Memphis, TN",Alabama St.,0,3,3,1,1,1,1,0,0,0,0.227152,0,2.86171,4.70838,-1.84667,SWAC
264,Jaylin Jackson-Posey,Stephen F. Austin,WAC,16,22.6,90.1,22.3,44.2,46.89,1.4,11.6,17.2,20.8,14,20,0.7,27,69,0.391,1.3,3.6,21.1,So,2-Jun,5,0.345682,2023,73614,"Midland, TX",New Mexico St.,1.03844645,7,21,20,48,0.333333333,0.416666667,0,0,0,1.7858,0,-2.07792,-2.83105,0.753125,WAC
265,Chauncey Wiggins,Clemson,ACC,27,17.6,110.9,12.7,57.4,57.74,1.1,10,7.5,11.6,2,3,0.667,10,19,0.526,1.5,1,5.6,Fr,9-Jun,21,0.413608,2023,77164,"Grayson, GA",Tulsa,1.666966697,3,7,7,12,0.428571429,0.583333333,3,4,0.75,0.921636,0,1.23889,0.594989,0.643906,Amer
266,Parker Braun,Santa Clara,WCC,32,72.3,99.3,15.9,59.2,58.15,6.5,15.7,11.3,28,21,45,0.467,92,136,0.676,3.7,0.9,23.6,Sr,10-Jun,23,0.796761,2023,66066,"Overland Park, KS",Kansas,0.857155102,78,112,14,24,0.696428571,0.583333333,22,24,0.916666667,2.97435,0,2.5528,-0.359727,2.91253,B12
267,Yves Nkomba,Kennesaw St.,ASun,6,0.5,54.5,23.4,0,17.24,16.9,0,0,0,1,4,0.25,0,1,0,0,0,400,Jr,11-Jun,15,-0.12136,2023,76109,"Leeds, England",IUPUI,0.5,0,1,0,0,0,0,0,0,0,0.0679197,0,-19.6463,-10.9772,-8.66913,Horz
268,TJ Long,Fairfield,MAAC,30,67.2,99.5,21.9,46.3,50.75,2.9,9.9,6.5,14.5,58,68,0.853,46,107,0.43,1.9,2,24.2,So,4-Jun,33,1.25633,2023,75785,"Rockville Centre, NY",Vermont,0.558142888,32,57,14,50,0.561403509,0.28,0,0,0,2.15528,0,-1.49043,-0.336661,-1.15377,AE
269,Tim Dalger,Tulsa,Amer,29,58.7,94.6,24.9,45.9,49.64,7.7,17.3,7.4,16.5,63,93,0.677,54,135,0.4,0.6,1.2,36.5,Jr,7-Jun,10,1.32037,2023,74603,"Fort Lauderdale, FL",Saint Louis,0.48001856,49,107,5,28,0.457943925,0.178571429,10,11,0.909090909,1.6846,0,-2.80589,-0.734929,-2.07097,A10
270,Kelechi Okworogwo,Austin Peay,ASun,22,21.8,95.1,17.1,44.5,49.61,7.8,14.2,5.1,18.9,15,20,0.75,17,41,0.415,6.2,1,36.4,Fr,6-Jun,23,0.0837178,2023,76425,"Bronx, NY",Maryland Eastern Shore,0.333333333,11,20,6,21,0.55,0.285714286,6,8,0.75,0.737434,0,-4.11673,-4.33943,0.222695,MEAC
271,Kaleb Thornton,Northern Illinois,MAC,28,67.7,95.7,22.6,50,52.2,2.4,8.3,35.5,28.1,41,64,0.641,51,113,0.451,0.1,3.4,30.5,Sr,Jun-00,3,0.891907,2023,73662,"Bolingbrook, IL",Akron,1.65625,43,82,8,31,0.524390244,0.258064516,0,0,0,2.29367,0,-0.490191,-0.095888,-0.394303,MAC
272,Jalon Moore,Georgia Tech,ACC,30,49.4,95.8,22.5,42.8,48.04,9.1,15.8,8,16.3,58,84,0.69,74,156,0.474,4.5,2,44.9,So,7-Jun,14,0.917742,2023,75219,"Birmingham, AL",Oklahoma,0.604628665,45,79,29,77,0.569620253,0.376623377,9,12,0.75,2.10389,0,-0.5146,-2.06492,1.55032,B12
273,Javonte Brown,Texas A&M,SEC,7,1.6,121.2,27.2,54.5,54.55,32.2,26,14,10,0,0,0,6,11,0.545,12.2,0,0,So,Jul-00,31,0.543246,2023,72515,"Toronto, ON",Western Michigan,1,6,9,0,2,0.666666667,0,1,1,1,0.380179,0,12.216,6.44605,5.76999,MAC
274,Thomas Oosterbroek,Miami FL,ACC,4,0.3,103.2,10.6,0,52.63,0,0,0,0,1,2,0.5,0,0,0,0,0,0,Fr,7-Jun,32,0.0328224,2022,75418,"Amsterdam, Netherlands",Portland,0,0,0,0,0,0,0,0,0,0,0.101536,0,-5.81936,-1.93132,-3.88804,WCC
275,Szymon Zapala,Utah St.,MWC,10,2.2,110.2,10.3,100,88.61,8.5,3.7,0,37.8,1,2,0.5,3,3,1,0,1.9,66.7,Jr,11-Jun,12,0.144835,2023,73746,"Zaborze, Poland",Longwood,0.333333333,2,2,1,1,1,1,1,1,1,0.286893,0,-0.167155,0.210784,-0.377938,BSth
276,Michael Shanks,Belmont,MVC,30,24,90,16.1,40.7,44.73,6.1,12.6,12.4,24,12,17,0.706,21,41,0.512,2,1.5,28.8,Jr,6-Jun,11,-0.0798993,2023,71766,"Bentonville, AR",Tennessee St.,1.199938004,15,23,6,18,0.652173913,0.333333333,1,1,1,0.788325,0,-3.35618,-2.99063,-0.365552,OVC
277,Jalen DeLoach,VCU,A10,34,59.4,104.9,22.7,56.2,57.16,13.3,20.4,9.2,19.8,69,119,0.58,131,233,0.562,6.3,2.5,51.1,So,9-Jun,4,1.95803,2023,75122,"Savannah, GA",Georgia,0.546855079,111,164,20,69,0.676829268,0.289855072,27,29,0.931034483,3.61586,0,5.55048,0.203069,5.34741,SEC
278,Messiah Jones,Wofford,SC,30,55.5,115.7,23.5,56.5,60.29,12.4,16,10.6,16.5,75,106,0.708,108,185,0.584,2,2.4,55.5,Sr,6-Jun,25,2.44146,2023,66286,"Chicago, IL",Towson,0.816338901,90,148,18,37,0.608108108,0.486486486,1,1,1,1.50025,0,1.45521,2.38845,-0.933238,CAA
279,Louis Hutchinson,Rhode Island,A10,17,12.7,90.8,11.7,46.7,50.23,2,11.3,2.6,21.7,5,6,0.833,8,18,0.444,0.7,1.1,20,Fr,7-Jun,24,-0.23367,2023,76872,"Upper Marlboro, MD",Charleston Southern,0.285575522,5,7,3,11,0.714285714,0.272727273,0,0,0,0.734289,0,-5.66365,-4.41537,-1.24828,BSth
280,Ali Ali,Butler,BE,18,38.5,82.5,17,43.6,46.05,1.2,10.3,11.1,21.2,14,19,0.737,32,67,0.478,1,1.3,16.1,Sr,8-Jun,24,-0.333425,2023,70524,"Kendallville, IN",Akron,0.933341333,12,17,20,50,0.705882353,0.4,1,1,1,2.96079,0,-3.00554,-3.57128,0.565734,MAC
281,CJ Felder,Florida,SEC,15,14.2,104.5,11.2,57.1,59.47,7.8,17.5,3.9,24.5,3,3,1,13,22,0.591,1.5,1.2,10.7,Sr,7-Jun,1,0.29584,2023,70714,"Sumter, SC",McNeese St.,0.4445,13,22,0,0,0.590909091,0,4,4,1,1.50178,0,-0.0779491,-1.70782,1.62987,Slnd
282,Zahree Harrison,St. Francis PA,NEC,6,3.2,53.5,24.8,25,25.25,3.3,9.5,28.1,38.1,1,4,0.25,2,8,0.25,0,0,50,Jr,Jun-00,1,-0.702283,2023,74099,"West Philadelphia, PA",Coppin St.,1.37492344,1,1,1,7,1,0.142857143,0,0,0,0.16081,0,-20.0173,-14.1461,-5.87119,MEAC
283,Jeremiah Davenport,Cincinnati,Amer,35,63.3,110.3,17.7,46.9,49.96,4.5,14,9.9,8.7,42,51,0.824,32,78,0.41,1.2,1.7,17.6,Jr,7-Jun,24,1.97587,2023,71337,"Cincinnati, OH",Arkansas,2.208189591,18,33,14,45,0.545454545,0.311111111,2,4,0.5,2.82441,0,4.66147,3.17262,1.48884,SEC
284,Jaylen Bates,Florida A&M,SWAC,26,73.4,93.8,18.3,50.8,52.81,7,19.6,9.6,23.7,32,48,0.667,52,116,0.448,3,1.8,24.7,Jr,7-Jun,5,0.353953,2023,77517,"Atlanta, GA",Youngstown St.,0.523822222,36,63,14,50,0.571428571,0.28,13,13,1,2.14095,0,-1.41802,-2.19629,0.778269,Horz
285,Kam Woods,North Carolina A&T,CAA,28,86.8,98.9,27.4,46.9,50.5,3.1,9.8,20,14.9,94,133,0.707,85,199,0.427,0,2.4,31.4,So,2-Jun,3,2.37415,2023,73200,"Bessemer, AL",North Carolina St.,1.342103116,52,105,33,94,0.495238095,0.35106383,4,4,1,2.15842,0,-1.08722,1.74476,-2.83198,ACC
286,Harrison Ingram,Stanford,P12,33,69.5,100.8,25.4,46.7,48.94,7.9,17.5,26.4,19.4,61,102,0.598,88,191,0.461,2,1.6,33.6,So,7-Jun,55,2.52972,2023,74447,"Dallas, TX",North Carolina,1.61336736,52,95,36,96,0.547368421,0.375,7,8,0.875,2.78437,0,4.40482,3.23283,1.17198,ACC
287,Cameron Haffner,Eastern Illinois,OVC,25,42.3,97,19.1,50.9,51.06,1.8,8.6,11.3,13.9,6,11,0.545,28,79,0.354,0.5,1.4,6.4,Fr,2-Jun,3,0.324092,2023,76624,"Westfield, IN",Evansville,1.2593,5,14,23,65,0.357142857,0.353846154,0,0,0,1.06463,0,-5.47185,-1.47147,-4.00038,MVC
288,Aly Khalifa,Charlotte,CUSA,34,66.2,116.5,24.2,58.8,60.04,8.5,21.3,22,15.3,32,43,0.744,111,185,0.6,2.8,1.5,13.8,So,11-Jun,15,3.45517,2023,73551,"Alexandria, Egypt",BYU,1.709136993,88,125,24,61,0.704,0.393442623,1,1,1,2.97845,0,6.98835,4.56427,2.42407,WCC
289,Jalen Jackson,Texas A&M Corpus Chris,Slnd,31,66.3,93.6,18.4,41.3,48.03,3,10.2,17.8,23.6,73,104,0.702,66,162,0.407,0.6,2.7,55,Sr,11-May,4,0.060805,2023,70336,"San Antonio, TX",Western Kentucky,1.42855,50,106,16,56,0.471698113,0.285714286,0,0,0,2.04503,0,-2.7244,-2.60091,-0.123487,CUSA
290,Jamahri Harvey,UNC Wilmington,CAA,28,28,84.8,14.3,41.8,43.15,0.7,8.6,8.4,18.9,4,4,1,4,18,0.222,0.3,2.2,4.7,Jr,4-Jun,10,-0.421287,2023,73564,"Fayetteville, NC",Presbyterian,1.125070317,2,9,2,9,0.222222222,0.222222222,0,0,0,1.21746,0,-2.89624,-2.70366,-0.192577,BSth
291,Fidelis Okereke,Cal St. Northridge,BW,29,46.6,94.2,15.6,51.6,53.71,8.8,23.3,7.9,25.7,27,45,0.6,49,95,0.516,4.1,1.9,47.4,So,6-Jun,24,0.0735154,2023,72234,"Carson, CA",Cal St. Bakersfield,0.51353163,39,69,10,26,0.565217391,0.384615385,15,16,0.9375,1.73102,0,-1.72373,-3.60445,1.88073,BW
292,Foster Wonders,Southern Illinois,MVC,23,12.5,107.1,18.6,50.9,50.93,2.5,5.2,15.4,6.3,0,0,0,5,9,0.556,0.7,0.8,0,Fr,5-Jun,0,0.395004,2023,75053,"Iron Mountain, MI",Green Bay,2.99940012,2,2,3,7,1,0.428571429,0,0,0,0.618656,0,-2.19571,0.631106,-2.82681,Horz
293,Tyronn Mosley,Mississippi Valley St.,SWAC,21,46.5,111.5,18.5,60.9,63.47,2.3,14.2,14.2,20.1,35,44,0.795,54,102,0.529,1,1.8,26.7,Jr,6-Jun,1,1.97151,2023,76587,"Chicago, IL",Middle Tennessee,0.86841669,28,43,26,59,0.651162791,0.440677966,5,5,1,1.1904,0,-0.877032,0.827858,-1.70489,CUSA
294,Anthony Crump,Northern Illinois,MAC,30,60.8,94.7,18.9,61.9,58,4.9,18.2,9.3,24.8,73,151,0.483,79,126,0.627,2.3,2.2,116.2,Sr,8-Jun,50,0.318407,2023,66252,"Inkster, MI",Western Michigan,0.64516129,62,91,17,35,0.681318681,0.485714286,19,20,0.95,2.24872,0,-0.615542,-2.70332,2.08778,MAC
295,Russell Dean,Hampton,CAA,31,90.3,84,26.5,37,41.8,1.8,8.1,26.8,19.6,98,148,0.662,111,310,0.358,0.4,1,35.8,Sr,5-Jun,1,0.157576,2023,71341,"Columbia, SC",Georgia Southern,1.361940753,51,117,60,193,0.435897436,0.310880829,2,2,1,1.309,0,-7.75398,-3.31848,-4.4355,SB
296,Dario Domingos,UT Arlington,WAC,25,19.7,94.3,21.6,59.2,60.43,13.6,11.6,3.2,30.5,13,20,0.65,34,57,0.596,1.1,1.1,33.3,So,8-Jun,23,0.353126,2023,76127,"Luanda, Angola",Tarleton St.,0.107135969,30,49,4,8,0.612244898,0.5,3,3,1,0.709034,0,-4.63626,-2.89985,-1.73641,WAC
297,Nendah Tarke,Coppin St.,MEAC,32,87.2,89.4,21.6,48.2,49.72,2.8,15.4,12.3,19,81,150,0.54,104,218,0.477,1.3,2.6,45.3,So,4-Jun,4,0.380148,2023,72571,"Gaithersburg, MD",Towson,0.776485204,82,141,22,77,0.581560284,0.285714286,9,9,1,1.97289,0,-3.76169,-2.43668,-1.32501,CAA
298,Reggie Bass,Central Michigan,MAC,28,73.8,91,25.3,40.2,48.22,1.7,11.3,23.2,23.5,104,127,0.819,43,135,0.319,0.7,2,44.4,Fr,4-Jun,1,0.695185,2023,77549,"Muncie, IN",Kent St.,1.031578615,23,58,20,77,0.396551724,0.25974026,1,2,0.5,2.26902,0,-4.39456,-2.32181,-2.07276,MAC
299,Noah Fernandes,Massachusetts,A10,11,26.1,112.4,22.1,57.5,59.39,1,8.8,29.1,18.9,32,50,0.64,29,58,0.5,0,2.4,50,Sr,11-May,11,2.82972,2023,70931,"Mattapoisett, MA",Rutgers,1.875011458,9,16,20,42,0.5625,0.476190476,0,0,0,2.6688,0,1.2241,2.99013,-1.76604,B10
300,Sam Griffin,Tulsa,Amer,26,62.8,99.7,27.3,47.9,50.76,0.4,10.1,17.3,11.8,48,57,0.842,79,165,0.479,0,1.5,15.7,Jr,4-Jun,1,2.37946,2023,72035,"Miami, FL",Wyoming,1.261916553,23,49,56,116,0.469387755,0.482758621,0,0,0,1.73469,0,-0.866927,2.01557,-2.8825,MWC
301,Jordan Brown,Louisiana Lafayette,SB,30,77.9,106,29.3,55.3,56.96,9.5,23.6,11.5,17.9,129,215,0.6,206,368,0.56,3.6,1.1,56.9,Jr,11-Jun,21,3.55581,2023,66423,"Roseville, CA",Memphis,0.617026505,113,164,93,204,0.68902439,0.455882353,15,16,0.9375,3.20267,0,2.02126,0.609787,1.41147,Amer
302,Roddie Anderson III,UC San Diego,BW,28,77.5,87.5,30.1,43,46.8,1.9,12.4,25.7,20.9,69,94,0.734,120,280,0.429,0.7,2.3,26.4,Fr,2-Jun,0,1.11737,2023,77092,"Huntington Beach, CA",Boise St.,1.11459375,91,178,29,102,0.511235955,0.284313725,10,11,0.909090909,2.2095,0,-3.21352,-2.20004,-1.01348,MWC
303,Aaron Gray,Niagara,MAAC,30,81.3,107.4,20.8,50.3,53.23,4.4,13.9,7.5,10.6,59,81,0.728,84,163,0.515,1,1.2,26.1,So,7-Jun,11,2.19704,2023,76111,"Providence, RI",Indiana St.,1,59,107,25,56,0.551401869,0.446428571,15,20,0.75,2.32068,0,-1.43599,0.534355,-1.97035,MVC
304,Collin Cooper,Central Arkansas,ASun,25,64.9,101.6,16.5,44.9,48.82,1.9,5.9,8.7,11,44,55,0.8,33,83,0.398,0.1,1.7,23.5,Jr,2-Jun,14,0.801247,2023,71937,"Fayetteville, AR",Eastern Kentucky,1.357136224,22,46,11,37,0.47826087,0.297297297,0,0,0,1.43341,0,-3.37654,-0.175641,-3.2009,ASun
305,Tyree Ihenacho,James Madison,SB,24,41,98.4,12.5,50,53.71,2,15.1,14.7,27.6,20,28,0.714,16,35,0.457,2.9,2.6,36.4,So,4-Jun,2,0.0414882,2023,72493,"Prior Lake, MN",North Dakota,1.612903226,16,33,0,2,0.484848485,0,1,2,0.5,2.33447,0,2.33272,-1.3029,3.63561,Sum
306,Walter Clayton Jr.,Iona,MAAC,32,69.2,119.2,25.3,54.5,59.67,2.1,13.8,20.8,13.6,102,107,0.953,110,233,0.472,2,3.5,26.8,So,2-Jun,1,4.12329,2023,74375,"Lake Wales, FL",Florida,1.80709634,57,111,53,122,0.513513514,0.43442623,7,8,0.875,3.67336,0,6.82057,4.99278,1.82779,SEC
307,Sebastian Guitian,South Carolina St.,MEAC,18,34.6,92,15.5,45.8,50.69,5.9,14,1.8,20,14,17,0.824,27,55,0.491,1.8,1.1,28.8,So,10-Jun,35,-0.0568702,2021,74084,"Miami, FL",Southern Miss,0.142838776,15,22,8,24,0.681818182,0.333333333,0,0,0,0.555139,0,-7.75069,-5.05999,-2.6907,SB
308,Beon Riley,Hawaii,BW,29,37.1,97.6,20.9,43.4,49.26,12.5,14.3,11.8,21.5,40,57,0.702,40,87,0.46,0.6,2.1,50.4,So,6-Jun,10,0.642534,2023,72700,"Chula Vista, CA",Utah Tech,0.77775,26,52,14,35,0.5,0.4,0,1,0,1.8958,0,0.464857,-1.08758,1.55243,WAC
309,Joe Toussaint,West Virginia,B12,34,54.2,106.1,24.7,43.8,50.96,3.6,12.5,23.3,17,96,122,0.787,63,156,0.404,0.2,2.3,47.5,Sr,Jun-00,5,2.46941,2023,71933,"Bronx, NY",Texas Tech,1.648155144,37,70,26,86,0.528571429,0.302325581,0,0,0,2.42237,0,4.21065,3.52549,0.685155,B12
310,Ryan Langborg,Princeton,Ivy,30,80.1,104.8,19.8,51,54.51,1.2,9.9,9.5,15.2,61,75,0.813,69,123,0.561,1.8,1.3,24,Sr,4-Jun,3,1.98004,2023,70502,"San Diego, CA",Northwestern,1.039151713,51,88,18,35,0.579545455,0.514285714,1,1,1,3.04687,0,1.59691,1.29819,0.298723,B10
311,D'ante Bass,Georgetown,BE,8,2.2,63.9,13.5,20,16.81,11.2,7.7,11.5,14.7,0,2,0,1,3,0.333,3.7,2,40,Fr,6-Jun,23,-0.345449,2023,75931,"Savannah, GA",Alabama St.,2,1,3,0,0,0.333333333,0,0,0,0,0.264994,0,-3.33337,-3.88754,0.554171,SWAC
312,Andrew Taylor,Marshall,SB,31,91.2,103.5,28.5,48.3,50.3,3.4,9.7,23.7,15.4,56,68,0.824,165,367,0.45,0,3.1,11.6,Jr,3-Jun,0,3.22977,2023,66685,"Corbin, KY",Mississippi St.,1.568377796,92,147,73,220,0.62585034,0.331818182,0,0,0,3.69763,0,1.13685,1.87707,-0.740218,SEC
313,Brycen Long,Houston Christian,Slnd,29,84.5,117.9,18.8,58,62.58,1.1,7.1,13.6,14.8,91,106,0.858,41,91,0.451,0.7,1.7,34.6,Jr,2-Jun,3,2.75315,2023,72679,"Gilbert, AZ",Arizona St.,1.345415406,24,40,17,51,0.6,0.333333333,0,0,0,0.888285,0,-1.40718,3.01039,-4.41757,P12
314,Quincy McGriff,Duquesne,A10,29,35.8,99.5,18.6,47.9,49.85,2.7,10,15.2,20.3,16,22,0.727,16,41,0.39,0.5,1.6,15.4,So,6-Jun,55,0.540413,2023,75998,"Los Angeles, CA",Cal St. Northridge,1.322544434,9,20,7,21,0.45,0.333333333,1,1,1,1.32616,0,-1.82597,-0.287949,-1.53802,BW
315,DJ Patrick,South Florida,Amer,5,1.9,76.8,11.5,20,25.21,4.6,0,6.8,0,1,2,0.5,1,2,0.5,0,4.8,40,So,6-Jun,3,-0.359046,2023,74435,"Powder Springs, GA",Charleston Southern,0,1,1,0,1,1,0,0,0,0,0.431006,0,-1.02189,-1.23668,0.214791,BSth
316,Keaton Kutcher,South Dakota,Sum,12,4.2,98.9,24.7,63.3,62.76,2.4,2.4,9.1,25,4,7,0.571,2,6,0.333,0,0,46.7,So,2-Jun,22,0.234789,2023,74406,"Mount Vernon, IA",Illinois,0.800056007,0,1,2,5,0,0.4,0,0,0,0.126317,0,-8.50329,-1.64832,-6.85497,B10
317,Isaiah Lee,UC Irvine,BW,23,44.5,81.7,13.7,42.3,46.98,2.4,7.8,9.7,30.8,15,20,0.75,8,21,0.381,0.5,2.1,30.8,Jr,2-Jun,5,-0.707321,2022,70386,"Sydney, Australia",Sacramento St.,0.967741935,5,8,3,13,0.625,0.230769231,0,0,0,1.75969,0,-0.939111,-2.46208,1.52297,BSky
318,Sam Hofman,Houston Christian,Slnd,29,65.8,104.8,13.6,51,53.64,7.4,21,10.7,20.5,24,31,0.774,35,77,0.455,0.5,1.1,20.1,Sr,5-Jun,33,0.335926,2023,71767,"Brussels, Belgium",Temple,1.119085714,25,55,10,22,0.454545455,0.454545455,0,0,0,0.957003,0,-3.21028,-0.559196,-2.65108,Amer
319,Hansel Enmanuel,Northwestern St.,Slnd,20,12.7,92.5,13,55.8,52.84,6.7,10.5,2.1,24.7,5,13,0.385,13,22,0.591,3.4,3.6,50,Fr,6-Jun,NA,-0.251937,2023,77031,Dominican Republic,Austin Peay,0.222222222,12,18,1,4,0.666666667,0.25,4,4,1,0.642673,0,-2.43817,-3.57732,1.13915,ASun
320,Kevin Easley Jr.,Duquesne,A10,3,2.6,140.4,15.8,65.4,65.38,6.3,23.7,6.6,0,0,0,0,7,11,0.636,3.1,1.7,0,Jr,7-Jun,35,1.63996,2023,71887,"Indianapolis, IN",Coastal Carolina,0,5,5,2,6,1,0.333333333,2,2,1,1.2722,0,3.08538,2.78473,0.300649,SB
321,Quandre Bullock,Louisiana Tech,CUSA,27,39.8,97.7,16.3,52.7,51.31,5.4,17.2,6.9,18,15,37,0.405,43,75,0.573,2.7,2.3,32.7,Jr,6-Jun,3,0.411725,2023,76422,"Franklinton, NC",Niagara,0.653803257,36,60,7,15,0.6,0.466666667,14,19,0.736842105,1.63584,0,-0.281335,-1.41464,1.1333,MAAC
322,Dishon Jackson,Washington St.,P12,25,27.4,111.5,19,55,57.52,9.5,18.7,4.6,15.4,40,64,0.625,55,99,0.556,8.1,0.7,64,So,10-Jun,21,1.50949,2022,73354,"Oakland, CA",Charlotte,0.45,38,65,20,40,0.584615385,0.5,5,7,0.714285714,2.04302,0,3.42367,-0.826433,4.2501,CUSA
323,Kaylan Makan,The Citadel,SC,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fr,2-Jun,15,-0.32733,2023,76238,"Little Rock, AR",Tennessee,0,NA,NA,NA,NA,0,0,NA,NA,0,0.00673591,0,-7.997,-4.88858,-3.10842,SEC
324,Grant Hurst,Tennessee Martin,OVC,21,17.7,62.8,9.8,26,26.48,3.2,6.8,9.5,26.4,2,7,0.286,5,14,0.357,0.6,2,28,Fr,2-Jun,11,-1.09292,2022,74772,"Cleveland, TN",Tennessee,1.333525014,5,10,0,4,0.5,0,0,0,0,0.487148,0,-6.2855,-4.8409,-1.4446,SEC
